mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os06g40450,34.7,4.4,0.15126050420168066,-2.724892761865631
LOC_Os06g40600,13.4,1.4,0.16666666666666666,-2.584962500721156
LOC_Os06g40640,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os06g40818,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os06g40850,11.8,0.0,0.078125,-3.678071905112638
LOC_Os06g40840,4.5,0.3,0.23636363636363636,-2.0809199953835673
LOC_Os06g40870,12.1,0.8,0.13740458015267176,-2.863498000095138
LOC_Os06g40950,21.9,3.9,0.21397379912663758,-2.2244939439817357
LOC_Os06g41229,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g41480,7.2,0.4,0.17073170731707318,-2.5501970825604796
LOC_Os06g41590,8.4,1.0,0.2127659574468085,-2.232660756790275
LOC_Os06g41700,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os06g41810,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g42800,8.3,0.0,0.1075268817204301,-3.2172307162206693
LOC_Os06g43410,11.1,0.0,0.08264462809917356,-3.596935142387232
LOC_Os06g43600,79.1,2.0,0.03745318352059925,-4.738767836800192
LOC_Os06g43620,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os06g43630,22.7,3.9,0.2067510548523207,-2.274033404783051
LOC_Os06g43710,19.5,3.9,0.23902439024390246,-2.0647702553902376
LOC_Os06g43840,25.8,3.8,0.1791044776119403,-2.4811266897366164
LOC_Os06g43850,55.9,11.4,0.2179261862917399,-2.1980885319197068
LOC_Os06g43860,39.6,8.2,0.22660098522167485,-2.1417739611281634
LOC_Os06g43930,14.1,1.5,0.16556291390728478,-2.594548549550354
LOC_Os06g44050,7.9,1.1,0.23595505617977527,-2.0834160081876374
LOC_Os06g44080,11.7,0.6,0.12598425196850396,-2.9886846867721655
LOC_Os06g44280,12.3,0.0,0.07518796992481203,-3.733354340613827
LOC_Os06g44310,8.4,0.0,0.10638297872340426,-3.232660756790275
LOC_Os06g44320,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os06g44410,9.6,0.3,0.12264150943396228,-3.027480736422107
LOC_Os06g44930,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os06g44970,15.2,2.9,0.24074074074074076,-2.0544477840223765
LOC_Os06g45120,21.3,4.2,0.23318385650224216,-2.1004601817792126
LOC_Os06g45130,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os06g45310,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os06g45330,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os06g45340,5.3,0.0,0.15873015873015872,-2.655351828612554
LOC_Os06g45440,30.7,3.5,0.14195583596214512,-2.8164859338097323
LOC_Os06g45660,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os06g45670,11.5,0.8,0.14400000000000002,-2.7958592832197744
LOC_Os06g45680,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g45830,16.8,2.1,0.17415730337078653,-2.5215371205795223
LOC_Os06g45950,9.3,1.5,0.24271844660194172,-2.0426443374084937
LOC_Os06g46000,76.6,13.6,0.18814432989690721,-2.4100882833071107
LOC_Os06g45990,74.1,6.2,0.09587217043941412,-3.3827440960719595
LOC_Os06g46120,5.4,0.0,0.15625,-2.678071905112638
LOC_Os06g46149,20.2,1.2,0.1037735849056604,-3.2684888359259014
LOC_Os06g46400,11.2,1.8,0.22950819672131148,-2.123382415505282
LOC_Os06g46500,18.0,0.0,0.05263157894736842,-4.247927513443585
LOC_Os06g46570,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g46799,7.0,0.3,0.1625,-2.62148837674627
LOC_Os06g46910,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os06g46940,12.2,0.6,0.12121212121212123,-3.0443941193584534
LOC_Os06g46990,14.2,0.0,0.06578947368421052,-3.925999418556223
LOC_Os06g46995,6.6,0.8,0.2368421052631579,-2.078002512001273
LOC_Os06g47150,12.1,1.2,0.16793893129770995,-2.573991382900153
LOC_Os06g47220,53.7,0.0,0.018281535648994516,-5.773468927905194
LOC_Os06g47290,7.4,0.4,0.16666666666666666,-2.584962500721156
LOC_Os06g47294,5.7,0.4,0.208955223880597,-2.2587342684001683
LOC_Os06g47310,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os06g47600,33.9,2.7,0.10601719197707737,-3.2376298605807023
LOC_Os06g47640,15.3,0.0,0.06134969325153374,-4.026800059343715
LOC_Os06g48160,37.2,2.7,0.09685863874345549,-3.367975462406799
LOC_Os06g48200,4.0,0.0,0.2,-2.321928094887362
LOC_Os06g48570,12.0,1.3,0.1769230769230769,-2.4988058569714418
LOC_Os06g48600,9.7,1.6,0.2429906542056075,-2.0410272682600548
LOC_Os06g48650,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os06g48700,4.4,0.3,0.24074074074074073,-2.0544477840223765
LOC_Os06g48780,51.0,8.1,0.175,-2.5145731728297585
LOC_Os06g48940,8.7,1.1,0.21649484536082478,-2.207595419408367
LOC_Os06g49010,13.3,1.9,0.20279720279720279,-2.301890341650817
LOC_Os06g49220,13.3,0.7,0.11888111888111887,-3.0724084955280504
LOC_Os06g49230,4.0,0.0,0.2,-2.321928094887362
LOC_Os06g49380,6.4,0.7,0.22972972972972971,-2.1219905243786106
LOC_Os06g49480,84.2,12.4,0.1572769953051643,-2.668620429768066
LOC_Os06g49770,11.2,0.0,0.0819672131147541,-3.6088092426755236
LOC_Os06g49810,8.7,0.7,0.1752577319587629,-2.5124500009367883
LOC_Os06g49830,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os06g49920,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os06g50070,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os06g50120,10.5,0.9,0.16521739130434782,-2.59756253750079
LOC_Os06g50300,82.1,9.3,0.1239470517448857,-3.012204139587126
LOC_Os06g50360,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os06g50350,9.6,0.0,0.09433962264150944,-3.4059923596758366
LOC_Os06g50860,8.8,0.0,0.1020408163265306,-3.292781749227846
LOC_Os06g50900,21.1,3.2,0.19004524886877827,-2.3955851366126715
LOC_Os06g50970,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os06g50980,11.8,0.0,0.078125,-3.678071905112638
LOC_Os06g51084,13.6,1.5,0.17123287671232876,-2.545968369105293
LOC_Os06g51110,9.6,0.4,0.1320754716981132,-2.920565532505595
LOC_Os06g51170,5.3,0.4,0.2222222222222222,-2.1699250014423126
LOC_Os06g51250,21.7,3.0,0.1762114537444934,-2.5046203924035524
LOC_Os06g51270,9.8,1.5,0.23148148148148145,-2.111031312388744
LOC_Os06g51330,7.4,0.8,0.21428571428571427,-2.222392421336448
LOC_Os06g51470,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os06g51500,12.4,2.1,0.23134328358208955,-2.111892880070897
LOC_Os07g01100,19.2,1.7,0.13366336633663367,-2.903323980588326
LOC_Os07g01110,8.2,0.0,0.10869565217391305,-3.2016338611696504
LOC_Os07g01150,15.5,2.0,0.18181818181818182,-2.4594316186372973
LOC_Os07g01214,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os07g01250,11.1,1.5,0.2066115702479339,-2.27500704749987
LOC_Os07g01300,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os07g01370,26.5,1.0,0.07272727272727272,-3.7813597135246595
LOC_Os07g01400,16.7,0.0,0.05649717514124294,-4.145677455195635
LOC_Os07g01410,103.4,2.7,0.035440613026819924,-4.818452630940935
LOC_Os07g01420,57.8,0.0,0.017006802721088437,-5.877744249949002
LOC_Os07g01440,57.0,0.0,0.017241379310344827,-5.857980995127572
LOC_Os07g01480,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os07g01670,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os07g01740,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os07g01860,13.4,0.0,0.06944444444444445,-3.84799690655495
LOC_Os07g01870,41.5,4.0,0.11764705882352941,-3.0874628412503395
LOC_Os07g02200,67.6,0.0,0.01457725947521866,-6.1001366712854495
LOC_Os07g02210,16.7,0.6,0.09039548022598871,-3.467605550082997
LOC_Os07g02250,5.9,0.4,0.20289855072463767,-2.301169534720565
LOC_Os07g02350,14.6,2.6,0.23076923076923078,-2.115477217419936
LOC_Os07g02810,24.8,1.1,0.08139534883720931,-3.6189098326444937
LOC_Os07g03230,31.3,4.6,0.17337461300309598,-2.5280354326363206
LOC_Os07g03270,6.2,0.6,0.22222222222222224,-2.169925001442312
LOC_Os07g04150,14.8,0.0,0.06329113924050632,-3.981852653289741
LOC_Os07g04190,20.4,3.3,0.20093457943925233,-2.315202231699049
LOC_Os07g04709,42.5,9.8,0.24827586206896554,-2.009984088572622
LOC_Os07g04840,45.5,1.8,0.06021505376344086,-4.05373198393779
LOC_Os07g04910,7.0,0.0,0.125,-3.0
LOC_Os07g04930,39.7,9.1,0.24815724815724813,-2.0106735015144523
LOC_Os07g04940,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os07g05190,7.6,0.3,0.15116279069767444,-2.7258250365610057
LOC_Os07g05360,7.9,0.0,0.11235955056179775,-3.1538053360790355
LOC_Os07g05470,24.0,2.5,0.14,-2.8365012677171206
LOC_Os07g05580,35.5,5.9,0.18904109589041096,-2.4032281969892106
LOC_Os07g05640,8.4,0.9,0.20212765957446807,-2.306661338234052
LOC_Os07g05820,11.6,0.9,0.15079365079365079,-2.729352410056331
LOC_Os07g06080,18.1,2.3,0.17277486910994763,-2.5330347086772953
LOC_Os07g06470,9.6,0.0,0.09433962264150944,-3.4059923596758366
LOC_Os07g06490,21.9,2.4,0.14847161572052403,-2.7517409468466045
LOC_Os07g06500,38.7,7.3,0.20906801007556675,-2.257955765796033
LOC_Os07g06670,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os07g06680,53.3,12.0,0.23941068139963168,-2.062440574775907
LOC_Os07g06820,16.1,1.8,0.1637426900584795,-2.610497592828294
LOC_Os07g06860,11.4,0.0,0.08064516129032258,-3.6322682154995127
LOC_Os07g06940,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os07g06980,5.0,0.2,0.19999999999999998,-2.3219280948873626
LOC_Os07g07010,7.7,0.0,0.1149425287356322,-3.1210154009613658
LOC_Os07g07060,7.0,0.0,0.125,-3.0
LOC_Os07g07220,13.7,1.3,0.1564625850340136,-2.6761103887793514
LOC_Os07g07230,16.3,1.2,0.12716763005780346,-2.9751966089994273
LOC_Os07g07490,33.7,3.9,0.14121037463976946,-2.8240820084630527
LOC_Os07g07540,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os07g07610,10.6,0.5,0.12931034482758622,-2.9510903995190536
LOC_Os07g07760,6.4,0.0,0.13513513513513511,-2.8875252707415875
LOC_Os07g07790,28.1,0.0,0.034364261168384876,-4.862947248020921
LOC_Os07g08170,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os07g08330,135.6,25.9,0.19692532942898974,-2.344279405733466
LOC_Os07g08410,29.1,6.4,0.24584717607973422,-2.0241663111307524
LOC_Os07g08460,39.7,2.4,0.08353808353808354,-3.581422143015908
LOC_Os07g08500,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os07g08660,39.8,8.5,0.23284313725490197,-2.1025697336405478
LOC_Os07g08820,6.5,0.7,0.22666666666666666,-2.1413558492455413
LOC_Os07g09320,5.2,0.4,0.2258064516129032,-2.146841388329271
LOC_Os07g09330,9.1,1.0,0.19801980198019803,-2.3362833878644325
LOC_Os07g09720,14.1,1.8,0.18543046357615894,-2.431049817267475
LOC_Os07g09800,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os07g09870,27.9,2.9,0.13494809688581316,-2.8895234636384304
LOC_Os07g09890,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os07g10150,23.5,2.8,0.15510204081632653,-2.688710425558985
LOC_Os07g10160,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os07g10240,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os07g10256,15.2,1.8,0.1728395061728395,-2.5324950808270206
LOC_Os07g10300,8.4,1.0,0.2127659574468085,-2.232660756790275
LOC_Os07g10350,15.7,1.7,0.16167664670658685,-2.6288167903105832
LOC_Os07g10490,11.1,1.1,0.17355371900826447,-2.5265458144958344
LOC_Os07g10530,11.9,0.5,0.11627906976744186,-3.1043366598147357
LOC_Os07g10660,31.2,5.6,0.20496894409937885,-2.286522758756164
LOC_Os07g10720,73.7,8.6,0.1285140562248996,-2.960001932068081
LOC_Os07g10770,112.3,5.7,0.059135039717563995,-4.079842955362743
LOC_Os07g10780,9.2,0.0,0.09803921568627452,-3.350497247084133
LOC_Os07g10800,19.8,3.2,0.20192307692307693,-2.308122295362332
LOC_Os07g10810,9.7,1.1,0.19626168224299068,-2.3491495636223867
LOC_Os07g10820,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os07g10830,26.2,2.4,0.125,-3.0
LOC_Os07g10960,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os07g12250,33.4,3.7,0.1366279069767442,-2.8716759030244603
LOC_Os07g12320,13.1,1.4,0.1702127659574468,-2.5545888516776376
LOC_Os07g12390,17.9,2.7,0.19576719576719578,-2.3527890585921227
LOC_Os07g12530,6.6,0.6,0.2105263157894737,-2.247927513443585
LOC_Os07g12650,48.5,8.7,0.19595959595959594,-2.3513718727798443
LOC_Os07g12700,17.8,0.0,0.05319148936170213,-4.232660756790275
LOC_Os07g12710,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os07g12790,19.0,3.2,0.21000000000000002,-2.251538766995964
LOC_Os07g13280,5.5,0.6,0.24615384615384617,-2.0223678130284544
LOC_Os07g13969,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os07g14270,89.9,6.3,0.0803080308030803,-3.63831192531409
LOC_Os07g14280,20.0,2.7,0.1761904761904762,-2.5047921520371728
LOC_Os07g14700,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os07g14850,83.1,9.3,0.12247324613555292,-3.0294614630719257
LOC_Os07g14860,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os07g15320,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os07g15370,19.3,0.4,0.06896551724137931,-3.8579809951275723
LOC_Os07g15430,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os07g15460,64.5,4.0,0.07633587786259542,-3.711494906650088
LOC_Os07g15600,11.2,1.5,0.20491803278688525,-2.2868811477881614
LOC_Os07g16364,9.2,1.3,0.22549019607843138,-2.1488633859144826
LOC_Os07g16600,12.6,0.0,0.07352941176470588,-3.765534746362977
LOC_Os07g17560,10.4,0.0,0.08771929824561403,-3.5109619192773796
LOC_Os07g18750,358.3,4.3,0.014750904536598941,-6.083052765438965
LOC_Os07g20164,78.8,15.9,0.21177944862155387,-2.2393654999401615
LOC_Os07g20544,3.9,0.2,0.24489795918367344,-2.0297473433940523
LOC_Os07g20580,9.6,1.6,0.24528301886792456,-2.027480736422107
LOC_Os07g22350,35.4,7.2,0.22527472527472525,-2.1502426355806126
LOC_Os07g22494,5.9,0.5,0.21739130434782608,-2.2016338611696504
LOC_Os07g22580,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os07g22670,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os07g23200,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os07g23244,6.4,0.3,0.17567567567567569,-2.5090136474878575
LOC_Os07g23640,16.7,0.0,0.05649717514124294,-4.145677455195635
LOC_Os07g23660,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os07g23880,16.5,2.2,0.18285714285714286,-2.451211111832329
LOC_Os07g23944,7.8,0.9,0.21590909090909088,-2.211504105193712
LOC_Os07g24190,104.4,4.6,0.05313092979127134,-4.23430422957961
LOC_Os07g24830,37.0,7.2,0.2157894736842105,-2.2123036037128645
LOC_Os07g25030,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os07g25430,33.1,0.0,0.029325513196480937,-5.0916998341368105
LOC_Os07g25440,8.9,0.7,0.1717171717171717,-2.5418937788292704
LOC_Os07g25510,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os07g25540,10.2,0.0,0.08928571428571429,-3.4854268271702415
LOC_Os07g25680,24.6,4.4,0.2109375,-2.2451124978365313
LOC_Os07g26630,61.9,0.0,0.01589825119236884,-5.974988111991927
LOC_Os07g26640,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os07g26660,11.5,0.0,0.08,-3.643856189774725
LOC_Os07g26740,11.8,0.0,0.078125,-3.678071905112638
LOC_Os07g26930,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os07g27320,11.2,1.7,0.2213114754098361,-2.1758498353994176
LOC_Os07g27430,5.3,0.0,0.15873015873015872,-2.655351828612554
LOC_Os07g28250,11.8,0.0,0.078125,-3.678071905112638
LOC_Os07g28614,24.8,2.1,0.12015503875968993,-3.057030945036379
LOC_Os07g28644,12.7,2.4,0.24817518248175183,-2.0105692417101872
LOC_Os07g29190,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os07g29320,49.7,2.7,0.07297830374753451,-3.7763885713743908
LOC_Os07g29750,24.7,0.7,0.06614785992217899,-3.9181617079435385
LOC_Os07g29780,11.8,0.5,0.1171875,-3.0931094043914813
LOC_Os07g29770,4.4,0.2,0.2222222222222222,-2.1699250014423126
LOC_Os07g30790,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os07g30810,15.4,0.6,0.09756097560975611,-3.3575520046180833
LOC_Os07g31380,9.6,0.9,0.1792452830188679,-2.479992941119614
LOC_Os07g31420,10.2,0.8,0.16071428571428573,-2.6374299206152916
LOC_Os07g31490,20.8,3.8,0.2201834862385321,-2.1832218240557704
LOC_Os07g31610,27.9,0.0,0.03460207612456748,-4.8529975876133165
LOC_Os07g31670,20.9,3.0,0.18264840182648404,-2.452858964713811
LOC_Os07g31840,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os07g32390,11.9,0.0,0.07751937984496124,-3.689299160535892
LOC_Os07g32560,8.9,1.1,0.21212121212121213,-2.237039197300849
LOC_Os07g32600,9.4,0.3,0.125,-3.0
LOC_Os07g32660,6.1,0.4,0.19718309859154928,-2.342392197447078
LOC_Os07g32790,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os07g32880,26.9,3.0,0.14336917562724016,-2.802193216941825
LOC_Os07g33310,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os07g33340,5.2,0.3,0.20967741935483872,-2.253756592245783
LOC_Os07g33350,10.8,0.0,0.0847457627118644,-3.560714954474479
LOC_Os07g33480,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os07g33610,6.2,0.4,0.19444444444444442,-2.3625700793847084
LOC_Os07g33650,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os07g33740,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os07g33790,10.3,0.0,0.08849557522123894,-3.498250867527825
LOC_Os07g34040,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os07g34070,9.8,0.0,0.09259259259259259,-3.4329594072761065
LOC_Os07g34410,5.3,0.0,0.15873015873015872,-2.655351828612554
LOC_Os07g34580,29.0,3.2,0.14,-2.8365012677171206
LOC_Os07g34670,4.0,0.0,0.2,-2.321928094887362
LOC_Os07g34740,14.4,2.2,0.2077922077922078,-2.2667865406949015
LOC_Os07g34750,17.1,2.0,0.16574585635359115,-2.592955291474687
LOC_Os07g34850,25.5,0.0,0.03773584905660377,-4.7279204545632
LOC_Os07g34900,18.3,0.0,0.05181347150259067,-4.270528942380718
LOC_Os07g35480,163.9,9.1,0.061249241964827165,-4.029164200685672
LOC_Os07g35520,10.4,0.0,0.08771929824561403,-3.5109619192773796
LOC_Os07g35570,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os07g35979,96.3,21.0,0.2261048304213772,-2.144936281256452
LOC_Os07g36090,14.6,2.3,0.21153846153846154,-2.241008099503795
LOC_Os07g36080,25.6,5.1,0.22932330827067668,-2.1245450979383036
LOC_Os07g36130,22.0,0.0,0.043478260869565216,-4.523561956057013
LOC_Os07g36430,4.0,0.0,0.2,-2.321928094887362
LOC_Os07g36470,39.2,7.6,0.21393034825870644,-2.2247869364768307
LOC_Os07g36630,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os07g36750,11.6,0.0,0.07936507936507936,-3.655351828612554
LOC_Os07g36810,6.3,0.0,0.136986301369863,-2.867896463992655
LOC_Os07g37110,5.4,0.5,0.234375,-2.0931094043914813
LOC_Os07g37156,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os07g37240,49.5,1.9,0.05742574257425742,-4.122158582511585
LOC_Os07g37420,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os07g37550,43.4,3.6,0.1036036036036036,-3.270853910293093
LOC_Os07g37560,18.8,3.3,0.21717171717171715,-2.203091865377512
LOC_Os07g37640,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os07g37810,8.7,1.2,0.22680412371134023,-2.14048122354983
LOC_Os07g38000,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os07g38010,10.0,0.0,0.09090909090909091,-3.4594316186372973
LOC_Os07g38130,128.9,10.0,0.08468052347959969,-3.5618260019232215
LOC_Os07g38410,10.0,1.5,0.22727272727272727,-2.137503523749935
LOC_Os07g38470,15.5,0.0,0.06060606060606061,-4.044394119358453
LOC_Os07g38490,10.5,0.4,0.1217391304347826,-3.038135128886771
LOC_Os07g38550,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os07g38590,16.3,0.4,0.08092485549132947,-3.627273305579121
LOC_Os07g38730,105.2,13.6,0.1374764595103578,-2.8627434919241366
LOC_Os07g38950,10.9,1.8,0.2352941176470588,-2.0874628412503395
LOC_Os07g38960,21.6,1.6,0.11504424778761062,-3.1197392442740957
LOC_Os07g39030,24.8,3.8,0.18604651162790697,-2.426264754702098
LOC_Os07g39114,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os07g39220,22.8,3.2,0.17647058823529413,-2.502500340529183
LOC_Os07g39390,100.2,13.6,0.1442687747035573,-2.7931690158142928
LOC_Os07g39550,11.7,0.0,0.07874015748031496,-3.6667565918848037
LOC_Os07g39590,8.0,1.1,0.23333333333333334,-2.0995356735509145
LOC_Os07g39750,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os07g39780,12.4,1.7,0.20149253731343283,-2.311201688294304
LOC_Os07g39800,11.0,0.5,0.125,-3.0
LOC_Os07g39820,11.9,1.8,0.21705426356589144,-2.2038723333656502
LOC_Os07g39940,10.0,0.0,0.09090909090909091,-3.4594316186372973
LOC_Os07g39990,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os07g40020,11.7,1.8,0.2204724409448819,-2.1813297647145617
LOC_Os07g40130,135.9,32.1,0.24178232286340395,-2.048219324450682
LOC_Os07g40300,33.8,0.0,0.02873563218390805,-5.121015400961366
LOC_Os07g40450,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os07g40480,5.2,0.3,0.20967741935483872,-2.253756592245783
LOC_Os07g40660,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os07g40800,12.0,2.0,0.23076923076923078,-2.115477217419936
LOC_Os07g40850,22.3,1.6,0.11158798283261803,-3.163746426513188
LOC_Os07g40860,24.8,4.2,0.20155038759689922,-2.310787537282162
LOC_Os07g40870,24.2,0.0,0.03968253968253968,-4.655351828612554
LOC_Os07g40890,55.0,0.0,0.017857142857142856,-5.807354922057605
LOC_Os07g40910,35.6,0.0,0.0273224043715847,-5.19377174339668
LOC_Os07g40940,10.8,0.0,0.0847457627118644,-3.560714954474479
LOC_Os07g41050,10.3,0.0,0.08849557522123894,-3.498250867527825
LOC_Os07g41094,50.9,9.3,0.19845857418111756,-2.333090201174662
LOC_Os07g41180,9.6,1.3,0.21698113207547168,-2.2043584985061866
LOC_Os07g41190,13.6,2.0,0.20547945205479454,-2.2829339632714984
LOC_Os07g41200,11.8,0.6,0.125,-3.0
LOC_Os07g41260,14.5,0.9,0.12258064516129032,-3.0281968918306523
LOC_Os07g41360,35.9,1.5,0.06775067750677508,-3.883620816285671
LOC_Os07g41410,42.9,4.5,0.1252847380410023,-2.9967174160106986
LOC_Os07g41590,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os07g41630,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os07g41740,12.4,1.5,0.18656716417910446,-2.4222330006830477
LOC_Os07g41750,27.1,5.0,0.21352313167259784,-2.227535724612408
LOC_Os07g41790,43.5,2.9,0.08764044943820225,-3.5122593069915116
LOC_Os07g42070,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os07g42300,48.6,6.2,0.14516129032258066,-2.7842713089445628
LOC_Os07g42410,12.6,1.0,0.14705882352941177,-2.765534746362977
LOC_Os07g42420,6.6,0.3,0.17105263157894737,-2.5474877953024935
LOC_Os07g42450,78.3,6.4,0.09331651954602775,-3.4217236900750283
LOC_Os07g42440,15.8,0.9,0.11309523809523808,-3.144389909335175
LOC_Os07g42632,11.9,0.7,0.1317829457364341,-2.923764414172915
LOC_Os07g42660,16.4,2.8,0.21839080459770116,-2.1950159824051427
LOC_Os07g42700,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os07g42760,9.5,0.0,0.09523809523809523,-3.3923174227787602
LOC_Os07g42770,7.5,0.3,0.15294117647058825,-2.7089512179966095
LOC_Os07g42810,11.3,1.3,0.18699186991869915,-2.4189525492822272
